filename,width,height,class,xmin,ymin,xmax,ymax
IMG_8469_jpg.rf.5bc3366190914d00f4b40370e1d81900.jpg,640,640,Penny,204,242,293,337
IMG_8469_jpg.rf.5bc3366190914d00f4b40370e1d81900.jpg,640,640,Penny,78,257,167,346
IMG_8469_jpg.rf.5bc3366190914d00f4b40370e1d81900.jpg,640,640,Nickel,427,355,522,450
IMG_8469_jpg.rf.5bc3366190914d00f4b40370e1d81900.jpg,640,640,Nickel,314,361,411,456
IMG_8469_jpg.rf.5bc3366190914d00f4b40370e1d81900.jpg,640,640,Nickel,193,368,292,463
IMG_8469_jpg.rf.5bc3366190914d00f4b40370e1d81900.jpg,640,640,Nickel,61,374,160,473
IMG_8469_jpg.rf.5bc3366190914d00f4b40370e1d81900.jpg,640,640,Nickel,428,474,519,566
IMG_8469_jpg.rf.5bc3366190914d00f4b40370e1d81900.jpg,640,640,Nickel,57,492,156,594
IMG_8469_jpg.rf.5bc3366190914d00f4b40370e1d81900.jpg,640,640,Nickel,196,492,301,592
IMG_8469_jpg.rf.5bc3366190914d00f4b40370e1d81900.jpg,640,640,Nickel,329,492,428,591
IMG_8469_jpg.rf.5bc3366190914d00f4b40370e1d81900.jpg,640,640,Penny,186,115,275,206
IMG_8469_jpg.rf.5bc3366190914d00f4b40370e1d81900.jpg,640,640,Penny,426,106,512,198
IMG_8469_jpg.rf.5bc3366190914d00f4b40370e1d81900.jpg,640,640,Penny,54,124,143,218
IMG_8469_jpg.rf.5bc3366190914d00f4b40370e1d81900.jpg,640,640,Penny,299,124,385,218
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Penny,87,205,181,299
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Penny,290,207,383,296
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Penny,485,201,581,292
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Nickel,182,218,283,315
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Penny,408,240,501,328
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Nickel,22,279,125,386
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Penny,123,286,213,378
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Nickel,323,281,426,384
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Nickel,517,277,630,385
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Nickel,220,296,325,403
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Penny,430,322,531,419
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Nickel,146,364,250,477
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Penny,282,373,379,469
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Nickel,39,407,148,518
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Nickel,377,387,487,509
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Penny,498,398,597,499
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Nickel,201,450,313,566
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Penny,312,463,406,566
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Penny,109,484,214,591
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Nickel,223,57,323,148
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Penny,375,58,465,142
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Nickel,301,104,402,198
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Nickel,464,114,565,208
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Penny,135,142,228,230
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Penny,223,146,311,233
IMG_8483_jpg.rf.5cca87e689f23e864132a7c5d5b22777.jpg,640,640,Nickel,378,155,481,252
IMG_8502_jpg.rf.5d2f83df5c43314eb264876d5d345e9a.jpg,640,640,Penny,275,443,369,517
IMG_8502_jpg.rf.5d2f83df5c43314eb264876d5d345e9a.jpg,640,640,Penny,135,405,231,479
IMG_8502_jpg.rf.5d2f83df5c43314eb264876d5d345e9a.jpg,640,640,Quarter,332,377,457,470
IMG_8502_jpg.rf.5d2f83df5c43314eb264876d5d345e9a.jpg,640,640,Quarter,218,369,337,455
IMG_8502_jpg.rf.5d2f83df5c43314eb264876d5d345e9a.jpg,640,640,Penny,472,365,570,436
IMG_8502_jpg.rf.5d2f83df5c43314eb264876d5d345e9a.jpg,640,640,Penny,37,324,134,401
IMG_8502_jpg.rf.5d2f83df5c43314eb264876d5d345e9a.jpg,640,640,Quarter,127,312,250,399
IMG_8502_jpg.rf.5d2f83df5c43314eb264876d5d345e9a.jpg,640,640,Quarter,363,293,488,386
IMG_8502_jpg.rf.5d2f83df5c43314eb264876d5d345e9a.jpg,640,640,Penny,510,295,610,370
IMG_8502_jpg.rf.5d2f83df5c43314eb264876d5d345e9a.jpg,640,640,Penny,264,301,368,376
IMG_8502_jpg.rf.5d2f83df5c43314eb264876d5d345e9a.jpg,640,640,Penny,447,235,554,313
IMG_8502_jpg.rf.5d2f83df5c43314eb264876d5d345e9a.jpg,640,640,Quarter,189,229,315,325
IMG_8502_jpg.rf.5d2f83df5c43314eb264876d5d345e9a.jpg,640,640,Quarter,58,232,185,328
IMG_8502_jpg.rf.5d2f83df5c43314eb264876d5d345e9a.jpg,640,640,Quarter,314,213,441,306
IMG_8502_jpg.rf.5d2f83df5c43314eb264876d5d345e9a.jpg,640,640,Quarter,228,133,360,235
IMG_8502_jpg.rf.5d2f83df5c43314eb264876d5d345e9a.jpg,640,640,Penny,360,128,469,216
20220515_211148_jpg.rf.5bf90e387310f5094e26c73cd06edf10.jpg,640,640,Penny,143,417,220,473
20220515_211148_jpg.rf.5bf90e387310f5094e26c73cd06edf10.jpg,640,640,Quarter,300,388,409,472
20220515_211148_jpg.rf.5bf90e387310f5094e26c73cd06edf10.jpg,640,640,Dime,196,339,266,397
20220515_211148_jpg.rf.5bf90e387310f5094e26c73cd06edf10.jpg,640,640,Quarter,439,310,536,387
20220515_211148_jpg.rf.5bf90e387310f5094e26c73cd06edf10.jpg,640,640,Quarter,91,294,184,374
20220515_211148_jpg.rf.5bf90e387310f5094e26c73cd06edf10.jpg,640,640,Quarter,284,284,376,361
20220515_211148_jpg.rf.5bf90e387310f5094e26c73cd06edf10.jpg,640,640,Penny,211,231,284,287
20220515_211148_jpg.rf.5bf90e387310f5094e26c73cd06edf10.jpg,640,640,Quarter,385,214,480,284
20220515_211148_jpg.rf.5bf90e387310f5094e26c73cd06edf10.jpg,640,640,Dime,288,202,356,250
20220515_211148_jpg.rf.5bf90e387310f5094e26c73cd06edf10.jpg,640,640,Quarter,116,169,207,240
20220515_211148_jpg.rf.5bf90e387310f5094e26c73cd06edf10.jpg,640,640,Nickel,258,111,337,172
20220515_211148_jpg.rf.5bf90e387310f5094e26c73cd06edf10.jpg,640,640,Nickel,439,449,531,514
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Penny,458,352,547,441
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Penny,255,347,344,431
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Penny,59,340,151,426
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Nickel,356,333,452,425
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Penny,140,307,229,390
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Nickel,519,270,617,372
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Penny,430,271,516,359
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Nickel,217,257,315,355
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Nickel,13,244,121,346
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Nickel,319,241,419,343
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Penny,114,215,210,307
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Nickel,398,171,496,279
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Penny,270,173,362,264
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Nickel,503,137,607,243
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Nickel,164,127,269,244
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Penny,53,132,147,228
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Nickel,341,80,446,191
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Penny,247,75,336,173
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Penny,441,60,540,162
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Nickel,308,497,404,583
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Penny,165,494,251,574
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Nickel,233,442,328,531
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Nickel,69,424,165,513
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Penny,406,420,495,503
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Penny,324,411,408,494
IMG_8483_jpg.rf.5c1438dca2b94962d709aa74f1df481d.jpg,640,640,Nickel,157,385,256,477
IMG_8500_jpg.rf.5e92ea2713c6e8c926a1c3c0fdd26eb5.jpg,640,640,Quarter,263,166,379,280
IMG_8500_jpg.rf.5e92ea2713c6e8c926a1c3c0fdd26eb5.jpg,640,640,Penny,469,186,558,274
IMG_8500_jpg.rf.5e92ea2713c6e8c926a1c3c0fdd26eb5.jpg,640,640,Penny,375,199,463,291
IMG_8500_jpg.rf.5e92ea2713c6e8c926a1c3c0fdd26eb5.jpg,640,640,Penny,87,204,181,293
IMG_8500_jpg.rf.5e92ea2713c6e8c926a1c3c0fdd26eb5.jpg,640,640,Penny,187,211,275,297
IMG_8500_jpg.rf.5e92ea2713c6e8c926a1c3c0fdd26eb5.jpg,640,640,Quarter,423,264,540,378
IMG_8500_jpg.rf.5e92ea2713c6e8c926a1c3c0fdd26eb5.jpg,640,640,Quarter,304,266,421,380
IMG_8500_jpg.rf.5e92ea2713c6e8c926a1c3c0fdd26eb5.jpg,640,640,Quarter,102,285,220,397
IMG_8500_jpg.rf.5e92ea2713c6e8c926a1c3c0fdd26eb5.jpg,640,640,Penny,212,293,314,389
IMG_8500_jpg.rf.5e92ea2713c6e8c926a1c3c0fdd26eb5.jpg,640,640,Penny,387,367,479,465
IMG_8500_jpg.rf.5e92ea2713c6e8c926a1c3c0fdd26eb5.jpg,640,640,Quarter,264,370,381,484
IMG_8500_jpg.rf.5e92ea2713c6e8c926a1c3c0fdd26eb5.jpg,640,640,Quarter,147,389,261,509
IMG_8500_jpg.rf.5e92ea2713c6e8c926a1c3c0fdd26eb5.jpg,640,640,Penny,318,86,404,174
IMG_8500_jpg.rf.5e92ea2713c6e8c926a1c3c0fdd26eb5.jpg,640,640,Penny,229,91,318,177
IMG_8500_jpg.rf.5e92ea2713c6e8c926a1c3c0fdd26eb5.jpg,640,640,Quarter,397,104,511,208
IMG_8500_jpg.rf.5e92ea2713c6e8c926a1c3c0fdd26eb5.jpg,640,640,Quarter,123,101,235,215
IMG_8502_jpg.rf.5feee853cfd2bd6324d2ff9b93663333.jpg,640,640,Penny,124,281,197,374
IMG_8502_jpg.rf.5feee853cfd2bd6324d2ff9b93663333.jpg,640,640,Penny,170,416,243,511
IMG_8502_jpg.rf.5feee853cfd2bd6324d2ff9b93663333.jpg,640,640,Quarter,168,189,259,313
IMG_8502_jpg.rf.5feee853cfd2bd6324d2ff9b93663333.jpg,640,640,Quarter,189,309,273,426
IMG_8502_jpg.rf.5feee853cfd2bd6324d2ff9b93663333.jpg,640,640,Penny,195,75,265,172
IMG_8502_jpg.rf.5feee853cfd2bd6324d2ff9b93663333.jpg,640,640,Penny,252,509,328,604
IMG_8502_jpg.rf.5feee853cfd2bd6324d2ff9b93663333.jpg,640,640,Quarter,250,393,335,514
IMG_8502_jpg.rf.5feee853cfd2bd6324d2ff9b93663333.jpg,640,640,Quarter,250,154,341,278
IMG_8502_jpg.rf.5feee853cfd2bd6324d2ff9b93663333.jpg,640,640,Penny,258,32,332,131
IMG_8502_jpg.rf.5feee853cfd2bd6324d2ff9b93663333.jpg,640,640,Penny,265,274,338,377
IMG_8502_jpg.rf.5feee853cfd2bd6324d2ff9b93663333.jpg,640,640,Penny,319,85,395,190
IMG_8502_jpg.rf.5feee853cfd2bd6324d2ff9b93663333.jpg,640,640,Quarter,320,323,414,448
IMG_8502_jpg.rf.5feee853cfd2bd6324d2ff9b93663333.jpg,640,640,Quarter,324,453,418,579
IMG_8502_jpg.rf.5feee853cfd2bd6324d2ff9b93663333.jpg,640,640,Quarter,332,197,423,323
IMG_8502_jpg.rf.5feee853cfd2bd6324d2ff9b93663333.jpg,640,640,Quarter,408,274,508,405
IMG_8502_jpg.rf.5feee853cfd2bd6324d2ff9b93663333.jpg,640,640,Penny,421,165,507,272
IMG_8505_jpg.rf.5d896480566f213fd9dd44d6eb414d55.jpg,640,640,Penny,338,454,427,552
IMG_8505_jpg.rf.5d896480566f213fd9dd44d6eb414d55.jpg,640,640,Quarter,331,233,449,351
IMG_8505_jpg.rf.5d896480566f213fd9dd44d6eb414d55.jpg,640,640,Quarter,298,339,416,452
IMG_8505_jpg.rf.5d896480566f213fd9dd44d6eb414d55.jpg,640,640,Penny,296,147,388,245
IMG_8505_jpg.rf.5d896480566f213fd9dd44d6eb414d55.jpg,640,640,Penny,256,473,345,565
IMG_8505_jpg.rf.5d896480566f213fd9dd44d6eb414d55.jpg,640,640,Penny,248,226,343,321
IMG_8505_jpg.rf.5d896480566f213fd9dd44d6eb414d55.jpg,640,640,Quarter,196,381,317,497
IMG_8505_jpg.rf.5d896480566f213fd9dd44d6eb414d55.jpg,640,640,Penny,179,158,293,254
IMG_8505_jpg.rf.5d896480566f213fd9dd44d6eb414d55.jpg,640,640,Quarter,154,280,278,396
IMG_8505_jpg.rf.5d896480566f213fd9dd44d6eb414d55.jpg,640,640,Penny,102,393,206,489
IMG_8505_jpg.rf.5d896480566f213fd9dd44d6eb414d55.jpg,640,640,Penny,116,86,224,189
IMG_8505_jpg.rf.5d896480566f213fd9dd44d6eb414d55.jpg,640,640,Quarter,78,189,209,313
IMG_8505_jpg.rf.5d896480566f213fd9dd44d6eb414d55.jpg,640,640,Quarter,26,302,157,424
IMG_8505_jpg.rf.5d896480566f213fd9dd44d6eb414d55.jpg,640,640,Penny,428,291,516,383
IMG_8505_jpg.rf.5d896480566f213fd9dd44d6eb414d55.jpg,640,640,Quarter,403,373,512,488
IMG_8505_jpg.rf.5d896480566f213fd9dd44d6eb414d55.jpg,640,640,Quarter,383,131,499,252
IMG_8508_jpg.rf.5d6e7befe133df257c6bd076521b1eaf.jpg,640,640,Penny,114,187,195,263
IMG_8508_jpg.rf.5d6e7befe133df257c6bd076521b1eaf.jpg,640,640,Penny,253,189,322,261
IMG_8508_jpg.rf.5d6e7befe133df257c6bd076521b1eaf.jpg,640,640,Quarter,383,195,465,278
IMG_8508_jpg.rf.5d6e7befe133df257c6bd076521b1eaf.jpg,640,640,Penny,197,225,270,298
IMG_8508_jpg.rf.5d6e7befe133df257c6bd076521b1eaf.jpg,640,640,Penny,333,240,399,308
IMG_8508_jpg.rf.5d6e7befe133df257c6bd076521b1eaf.jpg,640,640,Penny,130,254,206,330
IMG_8508_jpg.rf.5d6e7befe133df257c6bd076521b1eaf.jpg,640,640,Quarter,256,258,341,343
IMG_8508_jpg.rf.5d6e7befe133df257c6bd076521b1eaf.jpg,640,640,Penny,421,270,483,336
IMG_8508_jpg.rf.5d6e7befe133df257c6bd076521b1eaf.jpg,640,640,Quarter,184,297,273,386
IMG_8508_jpg.rf.5d6e7befe133df257c6bd076521b1eaf.jpg,640,640,Quarter,316,314,399,399
IMG_8508_jpg.rf.5d6e7befe133df257c6bd076521b1eaf.jpg,640,640,Quarter,394,326,470,411
IMG_8508_jpg.rf.5d6e7befe133df257c6bd076521b1eaf.jpg,640,640,Penny,144,368,221,444
IMG_8508_jpg.rf.5d6e7befe133df257c6bd076521b1eaf.jpg,640,640,Penny,267,366,336,438
IMG_8508_jpg.rf.5d6e7befe133df257c6bd076521b1eaf.jpg,640,640,Quarter,338,392,421,480
IMG_8508_jpg.rf.5d6e7befe133df257c6bd076521b1eaf.jpg,640,640,Quarter,216,419,306,516
IMG_8508_jpg.rf.5d6e7befe133df257c6bd076521b1eaf.jpg,640,640,Quarter,313,158,395,249
IMG_8473_jpg.rf.5ddc6d1b44aea86daa12f7df7098b766.jpg,640,640,Penny,360,443,452,534
IMG_8473_jpg.rf.5ddc6d1b44aea86daa12f7df7098b766.jpg,640,640,Penny,347,208,439,294
IMG_8473_jpg.rf.5ddc6d1b44aea86daa12f7df7098b766.jpg,640,640,Penny,352,316,438,402
IMG_8473_jpg.rf.5ddc6d1b44aea86daa12f7df7098b766.jpg,640,640,Penny,337,97,424,180
IMG_8473_jpg.rf.5ddc6d1b44aea86daa12f7df7098b766.jpg,640,640,Nickel,225,460,319,560
IMG_8473_jpg.rf.5ddc6d1b44aea86daa12f7df7098b766.jpg,640,640,Nickel,199,86,296,185
IMG_8473_jpg.rf.5ddc6d1b44aea86daa12f7df7098b766.jpg,640,640,Nickel,201,339,302,433
IMG_8473_jpg.rf.5ddc6d1b44aea86daa12f7df7098b766.jpg,640,640,Nickel,188,223,283,315
IMG_8473_jpg.rf.5ddc6d1b44aea86daa12f7df7098b766.jpg,640,640,Nickel,95,476,200,571
IMG_8473_jpg.rf.5ddc6d1b44aea86daa12f7df7098b766.jpg,640,640,Nickel,76,95,177,190
IMG_8473_jpg.rf.5ddc6d1b44aea86daa12f7df7098b766.jpg,640,640,Nickel,83,349,178,446
IMG_8473_jpg.rf.5ddc6d1b44aea86daa12f7df7098b766.jpg,640,640,Nickel,78,226,173,318
IMG_8473_jpg.rf.5ddc6d1b44aea86daa12f7df7098b766.jpg,640,640,Penny,470,441,557,526
IMG_8473_jpg.rf.5ddc6d1b44aea86daa12f7df7098b766.jpg,640,640,Penny,447,314,539,400
IMG_8473_jpg.rf.5ddc6d1b44aea86daa12f7df7098b766.jpg,640,640,Penny,435,96,527,179
IMG_8473_jpg.rf.5ddc6d1b44aea86daa12f7df7098b766.jpg,640,640,Penny,438,209,527,298
IMG_5302_MOV-8_jpg.rf.5ee47e91c46ae9e382bd97f2d8832901.jpg,640,640,Penny,346,268,388,332
IMG_5302_MOV-8_jpg.rf.5ee47e91c46ae9e382bd97f2d8832901.jpg,640,640,Quarter,273,178,322,257
IMG_5302_MOV-8_jpg.rf.5ee47e91c46ae9e382bd97f2d8832901.jpg,640,640,Quarter,254,290,297,372
IMG_5302_MOV-8_jpg.rf.5ee47e91c46ae9e382bd97f2d8832901.jpg,640,640,Dime,326,328,366,389
IMG_5302_MOV-8_jpg.rf.5ee47e91c46ae9e382bd97f2d8832901.jpg,640,640,Dime,295,415,337,478
IMG_5302_MOV-8_jpg.rf.5ee47e91c46ae9e382bd97f2d8832901.jpg,640,640,Dime,223,464,259,526

S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Dime,122,431,170,493
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Nickel,137,41,190,114
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Dime,136,308,181,367
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Dime,139,181,187,247
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Dime,197,423,245,485
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Nickel,208,53,262,129
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Dime,210,298,255,356
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Dime,222,186,264,243
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Dime,283,419,331,483
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Dime,293,313,335,370
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Nickel,295,52,348,125
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Dime,300,187,345,246
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Nickel,383,54,434,124
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Dime,384,309,430,369
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Dime,389,195,434,253
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Dime,381,433,426,490
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Dime,483,189,528,248
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Dime,482,302,527,360
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Dime,479,420,527,482
S11_jpg.rf.60866e259367995042e16c6cca766138.jpg,640,640,Nickel,495,59,549,129
IMG_8473_jpg.rf.60418042e5cdb144ceca75b049cebdb7.jpg,640,640,Penny,97,204,191,299
IMG_8473_jpg.rf.60418042e5cdb144ceca75b049cebdb7.jpg,640,640,Penny,337,192,426,287
IMG_8473_jpg.rf.60418042e5cdb144ceca75b049cebdb7.jpg,640,640,Penny,229,204,318,293
IMG_8473_jpg.rf.60418042e5cdb144ceca75b049cebdb7.jpg,640,640,Penny,452,196,538,285
IMG_8473_jpg.rf.60418042e5cdb144ceca75b049cebdb7.jpg,640,640,Nickel,86,338,188,435
IMG_8473_jpg.rf.60418042e5cdb144ceca75b049cebdb7.jpg,640,640,Nickel,460,324,562,423
IMG_8473_jpg.rf.60418042e5cdb144ceca75b049cebdb7.jpg,640,640,Nickel,213,344,311,448
IMG_8473_jpg.rf.60418042e5cdb144ceca75b049cebdb7.jpg,640,640,Nickel,333,350,428,448
IMG_8473_jpg.rf.60418042e5cdb144ceca75b049cebdb7.jpg,640,640,Nickel,87,460,185,568
IMG_8473_jpg.rf.60418042e5cdb144ceca75b049cebdb7.jpg,640,640,Nickel,467,442,568,547
IMG_8473_jpg.rf.60418042e5cdb144ceca75b049cebdb7.jpg,640,640,Nickel,214,469,312,567
IMG_8473_jpg.rf.60418042e5cdb144ceca75b049cebdb7.jpg,640,640,Nickel,342,460,437,558
IMG_8473_jpg.rf.60418042e5cdb144ceca75b049cebdb7.jpg,640,640,Penny,94,101,182,190
IMG_8473_jpg.rf.60418042e5cdb144ceca75b049cebdb7.jpg,640,640,Penny,221,105,310,200
IMG_8473_jpg.rf.60418042e5cdb144ceca75b049cebdb7.jpg,640,640,Penny,442,94,528,188
IMG_8473_jpg.rf.60418042e5cdb144ceca75b049cebdb7.jpg,640,640,Penny,324,105,416,197
3_jpg.rf.5f69c8c1718acc5db8f82013c4f74407.jpg,640,640,Penny,495,48,545,117
3_jpg.rf.5f69c8c1718acc5db8f82013c4f74407.jpg,640,640,Nickel,487,391,539,460
3_jpg.rf.5f69c8c1718acc5db8f82013c4f74407.jpg,640,640,Penny,393,468,442,526
3_jpg.rf.5f69c8c1718acc5db8f82013c4f74407.jpg,640,640,Penny,391,368,441,427
3_jpg.rf.5f69c8c1718acc5db8f82013c4f74407.jpg,640,640,Quarter,369,53,428,128
3_jpg.rf.5f69c8c1718acc5db8f82013c4f74407.jpg,640,640,Penny,348,195,401,260
3_jpg.rf.5f69c8c1718acc5db8f82013c4f74407.jpg,640,640,Quarter,283,317,346,392
3_jpg.rf.5f69c8c1718acc5db8f82013c4f74407.jpg,640,640,Penny,284,535,334,596
3_jpg.rf.5f69c8c1718acc5db8f82013c4f74407.jpg,640,640,Quarter,196,401,259,478
3_jpg.rf.5f69c8c1718acc5db8f82013c4f74407.jpg,640,640,Dime,199,57,248,118
3_jpg.rf.5f69c8c1718acc5db8f82013c4f74407.jpg,640,640,Quarter,115,174,178,253
3_jpg.rf.5f69c8c1718acc5db8f82013c4f74407.jpg,640,640,Quarter,111,307,175,386
IMG_8476_jpg.rf.5f5138eb933eeb090565bbdc6f1c2e66.jpg,640,640,Penny,190,397,285,491
IMG_8476_jpg.rf.5f5138eb933eeb090565bbdc6f1c2e66.jpg,640,640,Penny,192,313,286,405
IMG_8476_jpg.rf.5f5138eb933eeb090565bbdc6f1c2e66.jpg,640,640,Nickel,191,216,300,320
IMG_8476_jpg.rf.5f5138eb933eeb090565bbdc6f1c2e66.jpg,640,640,Nickel,214,115,333,225
IMG_8476_jpg.rf.5f5138eb933eeb090565bbdc6f1c2e66.jpg,640,640,Penny,253,458,343,553
IMG_8476_jpg.rf.5f5138eb933eeb090565bbdc6f1c2e66.jpg,640,640,Nickel,271,364,379,467
IMG_8476_jpg.rf.5f5138eb933eeb090565bbdc6f1c2e66.jpg,640,640,Penny,274,278,366,370
IMG_8476_jpg.rf.5f5138eb933eeb090565bbdc6f1c2e66.jpg,640,640,Nickel,338,436,441,539
IMG_8476_jpg.rf.5f5138eb933eeb090565bbdc6f1c2e66.jpg,640,640,Nickel,337,212,442,316
IMG_8476_jpg.rf.5f5138eb933eeb090565bbdc6f1c2e66.jpg,640,640,Nickel,347,308,456,413
IMG_8476_jpg.rf.5f5138eb933eeb090565bbdc6f1c2e66.jpg,640,640,Penny,344,108,446,210
IMG_8476_jpg.rf.5f5138eb933eeb090565bbdc6f1c2e66.jpg,640,640,Penny,418,379,512,476
IMG_8476_jpg.rf.5f5138eb933eeb090565bbdc6f1c2e66.jpg,640,640,Nickel,428,160,537,265
IMG_8476_jpg.rf.5f5138eb933eeb090565bbdc6f1c2e66.jpg,640,640,Penny,442,274,542,368
IMG_8476_jpg.rf.5f5138eb933eeb090565bbdc6f1c2e66.jpg,640,640,Penny,110,270,212,367
IMG_8476_jpg.rf.5f5138eb933eeb090565bbdc6f1c2e66.jpg,640,640,Nickel,107,151,216,266
IMG_8501_jpg.rf.5eeafa8853ff18e53ba6fac592829b00.jpg,640,640,Penny,285,445,379,517
IMG_8501_jpg.rf.5eeafa8853ff18e53ba6fac592829b00.jpg,640,640,Penny,416,397,514,471
IMG_8501_jpg.rf.5eeafa8853ff18e53ba6fac592829b00.jpg,640,640,Nickel,193,378,314,478
IMG_8501_jpg.rf.5eeafa8853ff18e53ba6fac592829b00.jpg,640,640,Nickel,309,365,435,458
IMG_8501_jpg.rf.5eeafa8853ff18e53ba6fac592829b00.jpg,640,640,Penny,77,375,181,450
IMG_8501_jpg.rf.5eeafa8853ff18e53ba6fac592829b00.jpg,640,640,Penny,506,307,609,387
IMG_8501_jpg.rf.5eeafa8853ff18e53ba6fac592829b00.jpg,640,640,Nickel,392,299,515,395
